repo,issue_number,issue_url,title,state,created_at,closed_at,updated_at,matched_queries,matched_terms,suspected_trigger,prior_work_match,novelty_status,evidence_type,linked_fix_url,evidence_detail,labels,notes,is_valid,trigger_category,fp_order_mechanism,fix_summary,invalid_reason
sgl-project/sglang,17240,https://github.com/sgl-project/sglang/issues/17240,[Bug] engine.generate output_ids contains tokens from the input prompt prefix,closed,2026-01-17T00:19:39Z,2026-04-07T00:35:15Z,2026-04-07T00:35:16Z,"""reproducible"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""temperature 0"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",reproducible;scheduler;temperature 0,runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,available in,inactive,,,runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,18203,https://github.com/sgl-project/sglang/issues/18203,[Bug] DGX Spark `[sgl_kernel] CRITICAL: Could not load any common_ops library!`,closed,2026-02-03T23:34:37Z,2026-06-01T00:52:55Z,2026-06-01T00:52:56Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible;scheduler,runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/18747,PR #18747 is merged,inactive,,,runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,19332,https://github.com/sgl-project/sglang/issues/19332,[Bug] SGLang shows increasing memory usage (or a memory leak) when the L3 KV cache is enabled in a TCP environment,closed,2026-02-25T09:55:42Z,2026-04-02T00:42:09Z,2026-04-02T00:42:09Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible;scheduler,runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/18294,PR #18294 is merged,,,,runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,19686,https://github.com/sgl-project/sglang/issues/19686,[Bug] [GLM5/DSv32] PP rank1 hidden_states KEY error,closed,2026-03-02T10:27:44Z,2026-04-03T05:20:30Z,2026-04-03T05:20:30Z,"""reproducible"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",reproducible;scheduler,runtime_scheduling,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/20341,PR #20341 is merged,,,,runtime_scheduling,,,
sgl-project/sglang,20257,https://github.com/sgl-project/sglang/issues/20257,[Bug] Port overflow in DP attention path when base port is near 65535,closed,2026-03-10T08:53:15Z,2026-05-11T00:43:44Z,2026-05-11T00:43:45Z,"""reproducible"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",reproducible;scheduler,runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/20260,PR #20260 is merged,inactive;nvidia,,,runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,20640,https://github.com/sgl-project/sglang/issues/20640,[Bug] Qwen3.5+extra_buffer video memory leak during structured JSON response generation.,closed,2026-03-15T19:47:07Z,2026-03-23T00:07:40Z,2026-03-23T00:07:40Z,"""reproducible"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",reproducible;scheduler,runtime_scheduling,,candidate_new_trigger,linked_pr_unmerged,https://github.com/sgl-project/sglang/pull/19412,PR #19412 is linked but not merged,,,,runtime_scheduling,,,
sgl-project/sglang,23668,https://github.com/sgl-project/sglang/issues/23668,"[Bug] PauseGeneration in PD-disaggregated mode: retract has no path back to prefill, and disagg event loops don't honor _engine_paused``",closed,2026-04-24T18:19:58Z,2026-05-10T07:38:27Z,2026-05-10T07:38:27Z,"""reproducible"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",reproducible;scheduler,runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/23672,PR #23672 is merged,,,,runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,25079,https://github.com/sgl-project/sglang/issues/25079,"[Bug] MTP + PD Disaggregation: Decode node crashes without extra_buffer, and crashes under load with it",closed,2026-05-12T12:10:40Z,2026-05-13T02:18:36Z,2026-05-13T02:19:45Z,"""reproducible"" ""scheduler"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",reproducible;scheduler,runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/19746,PR #19746 is merged,,,,runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,12493,https://github.com/sgl-project/sglang/issues/12493,[Bug] Excessive preemption occurs when preempting running requests to schedule new prefill requests.,closed,2025-11-01T14:28:15Z,2025-12-05T05:30:39Z,2025-12-05T05:30:39Z,"""reproducible"" ""preemption"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",preemption;reproducible,runtime_scheduling,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,runtime_scheduling,,,
sgl-project/sglang,13108,https://github.com/sgl-project/sglang/issues/13108,[Deleted] This issue was created by mistake.,closed,2025-11-12T02:46:02Z,2025-11-12T02:46:37Z,2025-11-12T02:52:07Z,"""reproducible"" ""preemption"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",preemption;reproducible,runtime_scheduling,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,runtime_scheduling,,,
sgl-project/sglang,13175,https://github.com/sgl-project/sglang/issues/13175,[Bug] moonshotai/Kimi-K2-Thinking structured output flakiness,closed,2025-11-13T01:32:28Z,2026-01-13T00:18:19Z,2026-01-13T00:18:20Z,"""reproducible"" ""preemption"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",preemption;reproducible,speculative_decoding;runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,speculative_decoding;runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,6857,https://github.com/sgl-project/sglang/issues/6857,[Bug] PD Disaggregation benchmark hang after Decode out of memory happened,closed,2025-06-04T03:44:36Z,2025-06-04T08:20:13Z,2025-06-04T08:20:14Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,quantization_paths;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,quantization_paths;cross_backend_architecture,,,
sgl-project/sglang,6906,https://github.com/sgl-project/sglang/issues/6906,[Bug] FMHA using flashinfer cutlass on Blackwell has low accuracy result,closed,2025-06-05T22:15:07Z,2025-06-06T19:57:51Z,2025-06-06T19:57:51Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,bug;high priority,,,cross_backend_architecture,,,
sgl-project/sglang,6936,https://github.com/sgl-project/sglang/issues/6936,[Bug] Cannot run SGLang on B200,closed,2025-06-07T01:44:44Z,2025-06-09T18:47:42Z,2025-06-09T18:47:48Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,linked_pr_unmerged,https://github.com/sgl-project/sglang/pull/6935,PR #6935 is linked but not merged,,,,cross_backend_architecture,,,
sgl-project/sglang,7047,https://github.com/sgl-project/sglang/issues/7047,[Bug] Function calling format issues with deepseek-ai/DeepSeek-R1-0528 on SGLang,closed,2025-06-10T10:00:37Z,2025-10-18T00:17:14Z,2025-10-18T00:17:15Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/6765,PR #6765 is merged,inactive;function-calling,,,cross_backend_architecture,,,
sgl-project/sglang,7084,https://github.com/sgl-project/sglang/issues/7084,[Bug] total_output_tokens is incorrect when LLM server is PD disaggregarted,closed,2025-06-11T06:30:41Z,2025-08-11T00:22:11Z,2025-08-11T00:22:12Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,cross_backend_architecture,,,
sgl-project/sglang,7151,https://github.com/sgl-project/sglang/issues/7151,[Bug] I get 2 very different benchmark result on L20 when I launch a Qwen3-32B-Fp8 server,closed,2025-06-13T09:37:48Z,2025-06-18T08:22:34Z,2025-06-18T08:22:34Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,quantization_paths;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,quantization_paths;cross_backend_architecture,,,
sgl-project/sglang,7250,https://github.com/sgl-project/sglang/issues/7250,[Bug] High P99 TTFT under Increased Concurrency in Tokenizer Manager,closed,2025-06-16T20:02:34Z,2025-08-30T00:18:01Z,2025-08-30T00:18:02Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/6555,PR #6555 is merged,inactive,,,cross_backend_architecture,,,
sgl-project/sglang,7274,https://github.com/sgl-project/sglang/issues/7274,[Bug] some sharegpt data is [] when multiturn,closed,2025-06-17T12:18:39Z,2025-08-18T00:21:40Z,2025-08-18T00:21:41Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/7300,PR #7300 is merged,inactive,,,cross_backend_architecture,,,
sgl-project/sglang,7299,https://github.com/sgl-project/sglang/issues/7299,[Bug] Container v0.4.7.post1 | ModuleNotFoundError: No module named 'vllm',closed,2025-06-18T06:05:19Z,2025-06-18T17:04:51Z,2025-06-18T17:09:45Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,cross_backend_architecture,,,
sgl-project/sglang,7553,https://github.com/sgl-project/sglang/issues/7553,[Bug] decode hang & watchdog timeout,closed,2025-06-26T07:30:17Z,2025-09-19T00:18:32Z,2025-09-19T00:18:33Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,cross_backend_architecture,,,
sgl-project/sglang,7614,https://github.com/sgl-project/sglang/issues/7614,[Bug] bench_serving.py error in hicache folder,closed,2025-06-28T03:31:35Z,2025-08-27T07:31:26Z,2025-08-27T07:31:26Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,quantization_paths;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,quantization_paths;cross_backend_architecture,,,
sgl-project/sglang,7817,https://github.com/sgl-project/sglang/issues/7817,[Bug] How to reuse KV Cache in SGLang Frontend Language?,closed,2025-07-07T07:40:21Z,2025-09-08T00:19:26Z,2025-09-08T00:19:27Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""temperature 0"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible;temperature 0,speculative_decoding;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,speculative_decoding;cross_backend_architecture,,,
sgl-project/sglang,7908,https://github.com/sgl-project/sglang/issues/7908,"[Bug] Unexpected Inference Speed Gain at Concurrency 16 vs 1 on Llama-3.3-70B (FP8, B200, SGLang Blackwell))",closed,2025-07-09T21:39:56Z,2025-09-10T00:17:42Z,2025-09-10T00:17:42Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,quantization_paths;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,quantization_paths;cross_backend_architecture,,,
sgl-project/sglang,8085,https://github.com/sgl-project/sglang/issues/8085,"[Bug] [Question]Why is the fluctuation of the TTFT metric so large, reaching up to 20%?",closed,2025-07-16T07:43:17Z,2025-09-25T00:18:17Z,2025-09-25T00:18:17Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,cross_backend_architecture,,,
sgl-project/sglang,8542,https://github.com/sgl-project/sglang/issues/8542,[Bug] All backends do not compute correct non-causal encoder attention using `RadixAttention`,closed,2025-07-29T21:18:44Z,2025-09-28T00:20:39Z,2025-09-28T00:20:40Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,speculative_decoding;quantization_paths;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,speculative_decoding;quantization_paths;cross_backend_architecture,,,
sgl-project/sglang,8549,https://github.com/sgl-project/sglang/issues/8549,[Bug] bench_serving 0.4.3.post2 diff with 0.4.8,closed,2025-07-30T02:25:05Z,2025-09-29T00:19:27Z,2025-09-29T00:19:28Z,"""inconsistent"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;inconsistent;reproducible,quantization_paths;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,quantization_paths;cross_backend_architecture,,,
sgl-project/sglang,8559,https://github.com/sgl-project/sglang/issues/8559,[Bug] transfer_kv_per_layer redundant arguments `io_backend` and `page_size`,closed,2025-07-30T06:18:57Z,2025-07-30T20:24:07Z,2025-07-30T20:24:07Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,quantization_paths;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/8334,PR #8334 is merged,,,,quantization_paths;cross_backend_architecture,,,
sgl-project/sglang,8736,https://github.com/sgl-project/sglang/issues/8736,[Bug] TRTLLM MLA backend produces gibberish outputs on Deepseek V3/R1,closed,2025-08-03T20:03:48Z,2025-10-03T00:17:57Z,2025-10-03T00:17:58Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,cross_backend_architecture,,,
sgl-project/sglang,8756,https://github.com/sgl-project/sglang/issues/8756,[Bug] Enable prompt text display in server logging (not just input_ids),closed,2025-08-04T07:09:27Z,2025-10-04T00:17:17Z,2025-12-22T09:49:14Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""temperature 0"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible;temperature 0,cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,cross_backend_architecture,,,
sgl-project/sglang,8791,https://github.com/sgl-project/sglang/issues/8791,[Bug] Rust Router cause Prefill Abort Request,closed,2025-08-05T03:40:04Z,2025-08-06T05:56:27Z,2025-08-06T05:56:27Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,moe_execution;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,moe_execution;cross_backend_architecture,,,
sgl-project/sglang,9123,https://github.com/sgl-project/sglang/issues/9123,[Bug] gemma3 SWA CUDA error: illegal memory access,closed,2025-08-12T19:46:10Z,2025-12-28T00:24:11Z,2025-12-28T00:24:12Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,bug;inactive,,,cross_backend_architecture,,,
sgl-project/sglang,9259,https://github.com/sgl-project/sglang/issues/9259,[Bug] gpt-oss reasoning parser not working with Structured Outputs,closed,2025-08-16T19:50:56Z,2025-09-23T22:02:10Z,2025-09-23T22:02:10Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,quantization_paths;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,quantization_paths;cross_backend_architecture,,,
sgl-project/sglang,9304,https://github.com/sgl-project/sglang/issues/9304,[Bug] Import Error on Blackwell Image,closed,2025-08-18T11:15:07Z,2025-10-19T00:21:01Z,2025-10-19T00:21:02Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,cross_backend_architecture,,,
sgl-project/sglang,9309,https://github.com/sgl-project/sglang/issues/9309,[Bug] sgl_kernel compiles successfully but fails on import,closed,2025-08-18T13:08:58Z,2025-08-20T02:40:15Z,2025-10-29T10:44:27Z,"""inconsistent"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;inconsistent;reproducible,cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,cross_backend_architecture,,,
sgl-project/sglang,9329,https://github.com/sgl-project/sglang/issues/9329,[Bug] InternS1 tokenization error,closed,2025-08-19T03:51:12Z,2025-10-19T00:21:02Z,2025-10-19T00:21:03Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,cross_backend_architecture,,,
sgl-project/sglang,9585,https://github.com/sgl-project/sglang/issues/9585,[Bug] TTFT and ITL show 0ms with sglang bench on PD disaggregation (mooncake),closed,2025-08-25T08:07:35Z,2025-10-25T00:18:50Z,2025-10-30T08:49:23Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,moe_execution;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,moe_execution;cross_backend_architecture,,,
sgl-project/sglang,10030,https://github.com/sgl-project/sglang/issues/10030,[Bug] nixl HiCache,closed,2025-09-04T13:37:23Z,2025-09-04T20:58:10Z,2025-09-04T20:58:10Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/10039,PR #10039 is merged,,,,cross_backend_architecture,,,
sgl-project/sglang,10034,https://github.com/sgl-project/sglang/issues/10034,[Bug] R2R performance variation with PD mode in ROCm7 docker image,closed,2025-09-04T15:12:16Z,2025-11-05T00:19:53Z,2025-11-05T00:19:54Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,cross_backend_architecture,,,
sgl-project/sglang,10091,https://github.com/sgl-project/sglang/issues/10091,"[Bug] i test qwen3-235b-a22b on 2* 910b，where request concurrency is 7,sglang will be hang up。export STREAMS_PER_DEVICE=32 already set",closed,2025-09-06T00:42:30Z,2025-11-26T16:00:23Z,2025-11-26T16:00:23Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,npu,,,cross_backend_architecture,,,
sgl-project/sglang,10608,https://github.com/sgl-project/sglang/issues/10608,[Bug] The Cache-Aware load balancing policy fails to select workers when used in **PD (Prefill-Decode) mode with Kubernetes service discovery**,closed,2025-09-18T10:08:45Z,2025-10-24T12:59:37Z,2025-10-24T12:59:37Z,"""inconsistent"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08
""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;inconsistent;reproducible,moe_execution;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,bug;high priority;router,,,moe_execution;cross_backend_architecture,,,
sgl-project/sglang,10638,https://github.com/sgl-project/sglang/issues/10638,[Bug] Parser bug with GPT OSS 20B and SGL Frontend Language,closed,2025-09-19T02:20:22Z,2025-11-19T00:21:30Z,2025-11-19T00:21:31Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,cross_backend_architecture,,,
sgl-project/sglang,10640,https://github.com/sgl-project/sglang/issues/10640,[Bug] SGL Frontend Language breaks when n>1,closed,2025-09-19T02:40:40Z,2025-11-29T00:20:17Z,2025-11-29T00:20:18Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,speculative_decoding;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,speculative_decoding;cross_backend_architecture,,,
sgl-project/sglang,10746,https://github.com/sgl-project/sglang/issues/10746,[Bug] bench_serving TPOT incorrect when using sglang-oai-chat backend,closed,2025-09-22T12:11:04Z,2025-11-22T00:19:37Z,2025-11-22T00:19:38Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,runtime_scheduling;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,runtime_scheduling;cross_backend_architecture,,,
sgl-project/sglang,10833,https://github.com/sgl-project/sglang/issues/10833,[Bug] mem_leak occurs when we do a bench_serving with enable_mixed_chunk,closed,2025-09-24T02:07:14Z,2025-11-25T00:19:23Z,2025-11-25T00:19:23Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,quantization_paths;cross_backend_architecture,,candidate_new_trigger,linked_pr_unmerged,https://github.com/sgl-project/sglang/pull/9068,PR #9068 is linked but not merged,inactive,,,quantization_paths;cross_backend_architecture,,,
sgl-project/sglang,11127,https://github.com/sgl-project/sglang/issues/11127,[Bug] [AMD CI] Flaky Tests,closed,2025-10-01T05:28:24Z,2025-12-01T00:24:39Z,2025-12-01T00:24:40Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,inactive,,,cross_backend_architecture,,,
sgl-project/sglang,11860,https://github.com/sgl-project/sglang/issues/11860,[Bug] A video memory leak in Qwen-Next / MLA-model  causes an OOM.,closed,2025-10-20T10:18:46Z,2026-01-21T13:19:01Z,2026-01-21T13:19:01Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/9673,PR #9673 is merged,,,,cross_backend_architecture,,,
sgl-project/sglang,12203,https://github.com/sgl-project/sglang/issues/12203,[Bug] DeepSeek-V3.1 Required Tool Calling Cannot be Parsed,closed,2025-10-27T08:46:29Z,2025-10-29T02:28:59Z,2025-10-29T02:29:22Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/10550,PR #10550 is merged,,,,cross_backend_architecture,,,
sgl-project/sglang,12250,https://github.com/sgl-project/sglang/issues/12250,[Bug] `concat_mla_absorb_q` kernel fails for long input,closed,2025-10-28T05:36:56Z,2025-11-02T19:53:34Z,2025-11-02T19:53:34Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/12453,PR #12453 is merged,,,,cross_backend_architecture,,,
sgl-project/sglang,12322,https://github.com/sgl-project/sglang/issues/12322,[Bug] Qwen3 vl fail to initialize with --disable-fast-image-processor,closed,2025-10-29T06:55:53Z,2025-11-05T08:32:02Z,2025-11-05T08:32:02Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,quantization_paths;cross_backend_architecture,,candidate_new_trigger,fixed_version_reference,,fixed in,,,,quantization_paths;cross_backend_architecture,,,
sgl-project/sglang,12360,https://github.com/sgl-project/sglang/issues/12360,[Bug] Qwen3-VL with FA3 not working on the B200 ,closed,2025-10-30T00:22:36Z,2026-02-01T00:32:00Z,2026-02-01T03:40:08Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,quantization_paths;cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/16034,PR #16034 is merged,inactive,,,quantization_paths;cross_backend_architecture,,,
sgl-project/sglang,12533,https://github.com/sgl-project/sglang/issues/12533,[Bug] NVSHMEM IBGDA initialization fails on non-privileged runner (blocks DeepEP low-latency dispatch),closed,2025-11-03T06:10:27Z,2025-11-19T05:40:05Z,2025-11-19T05:40:05Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,linked_merged_pr,https://github.com/sgl-project/sglang/pull/12353,PR #12353 is merged,,,,cross_backend_architecture,,,
sgl-project/sglang,12589,https://github.com/sgl-project/sglang/issues/12589,[Bug] max_tokens=0 is incorrectly treated as None in chat requests,closed,2025-11-04T03:18:43Z,2026-01-04T00:23:54Z,2026-01-04T00:23:55Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,cross_backend_architecture,,candidate_new_trigger,linked_pr_unmerged,https://github.com/sgl-project/sglang/pull/12556,PR #12556 is linked but not merged,inactive,,,cross_backend_architecture,,,
sgl-project/sglang,12675,https://github.com/sgl-project/sglang/issues/12675,[Bug] TypeError: flash_mla_with_kvcache() got an unexpected keyword argument 'descale_q',closed,2025-11-05T05:31:35Z,2025-11-13T20:57:41Z,2025-11-13T20:57:41Z,"""reproducible"" ""backend"" repo:sgl-project/sglang is:issue is:closed created:2025-06-01..2026-06-08",backend;reproducible,quantization_paths;cross_backend_architecture,,candidate_new_trigger,linked_pr_unmerged,https://github.com/sgl-project/sglang/pull/8856,PR #8856 is linked but not merged,,,,quantization_paths;cross_backend_architecture,,,
